county,bracket,housing_status,tax_type,annual_burden,effective_rate,data_quality_flag,methodology_note,source,income,burden_pct_income
Haywood,$100K,renter,federal_income_tax,11500.0,0.115,county_invariant,"income=$100,000 × effective_rate=0.115 (national avg, income-tax-only, payroll excl.)","ITEP 'Who Pays Taxes in America in 2024' (April 2024), Figure 3; IRS Statistics of Income 2022 Table 1.4. Payroll taxes excluded per V1 spec — see methodology page.",100000,11.5
Haywood,$100K,renter,payroll_tax,7650.0,0.0765,ok,"employee_share_only: ss=6.2%×min(income,176,100) + medicare=1.45%×income; bracket_income=$100,000; county_invariant","IRS 2026; SSA wage base $176,100 (announced Oct 2025); employee share only",100000,7.65
Haywood,$100K,renter,property_tax,938.3,0.00938,ok,"tax_rate=0.55/100 × rental_unit_value($170,600) [monthly_rent=$853 × 12 / cap_rate=0.06]",NCDOR FY2024-25 property tax rates; ACS 5-year 2023 via CensusReporter,100000,0.938
Haywood,$100K,renter,sales_tax_local,326.25,0.00326,ok,"taxable_consumption=$14,500 × combined_rate=0.0700 + grocery=$7,500 × NC_food_rate=0.02",BLS CEX 2024 (Dec 2025 release) for consumption estimates; NCDOR county sales tax rates (effective 7/1/2024); NCGS §105-164.13B for food exemption treatment,100000,0.326
Haywood,$100K,renter,sales_tax_state,838.75,0.00839,ok,"taxable_consumption=$14,500 × combined_rate=0.0700 + grocery=$7,500 × NC_food_rate=0.02",BLS CEX 2024 (Dec 2025 release) for consumption estimates; NCDOR county sales tax rates (effective 7/1/2024); NCGS §105-164.13B for food exemption treatment,100000,0.839
Haywood,$100K,renter,state_income_tax,3471.3,0.03471,ok,"max(0, income=$100,000 - std_deduction=$13,000) × NC_flat_rate=0.0399 = $87,000 × 0.0399 = $3,471.30",NCDOR / NCGS § 105-153.7; rate 3.99% confirmed May 2026,100000,3.471
Haywood,$200K+,owner,federal_income_tax,37000.0,0.185,county_invariant; investment_income_not_modeled_may_understate,"income=$200,000 × effective_rate=0.185 (national avg, income-tax-only, payroll excl.)","ITEP 'Who Pays Taxes in America in 2024' (April 2024), Figure 3; IRS Statistics of Income 2022 Table 1.4. Payroll taxes excluded per V1 spec — see methodology page.",200000,18.5
Haywood,$200K+,owner,payroll_tax,13818.2,0.06909,ok,"employee_share_only: ss=6.2%×min(income,176,100) + medicare=1.45%×income; bracket_income=$200,000; county_invariant","IRS 2026; SSA wage base $176,100 (announced Oct 2025); employee share only",200000,6.909
Haywood,$200K+,owner,property_tax,2849.63,0.01425,ok,"tax_rate=0.55/100 × county_median_home_value($265,700) × bracket_multiplier(1.95)",NCDOR FY2024-25 property tax rates; ACS 5-year 2023 via CensusReporter,200000,1.425
Haywood,$200K+,owner,sales_tax_local,630.0,0.00315,cex_tail_reliability_lower,"taxable_consumption=$28,000 × combined_rate=0.0700 + grocery=$11,500 × NC_food_rate=0.02",BLS CEX 2024 (Dec 2025 release) for consumption estimates; NCDOR county sales tax rates (effective 7/1/2024); NCGS §105-164.13B for food exemption treatment,200000,0.315
Haywood,$200K+,owner,sales_tax_state,1560.0,0.0078,cex_tail_reliability_lower,"taxable_consumption=$28,000 × combined_rate=0.0700 + grocery=$11,500 × NC_food_rate=0.02",BLS CEX 2024 (Dec 2025 release) for consumption estimates; NCDOR county sales tax rates (effective 7/1/2024); NCGS §105-164.13B for food exemption treatment,200000,0.78
Haywood,$200K+,owner,state_income_tax,7461.3,0.03731,ok,"max(0, income=$200,000 - std_deduction=$13,000) × NC_flat_rate=0.0399 = $187,000 × 0.0399 = $7,461.30",NCDOR / NCGS § 105-153.7; rate 3.99% confirmed May 2026,200000,3.731
Haywood,$200K+,renter,federal_income_tax,37000.0,0.185,county_invariant; investment_income_not_modeled_may_understate,"income=$200,000 × effective_rate=0.185 (national avg, income-tax-only, payroll excl.)","ITEP 'Who Pays Taxes in America in 2024' (April 2024), Figure 3; IRS Statistics of Income 2022 Table 1.4. Payroll taxes excluded per V1 spec — see methodology page.",200000,18.5
Haywood,$200K+,renter,payroll_tax,13818.2,0.06909,ok,"employee_share_only: ss=6.2%×min(income,176,100) + medicare=1.45%×income; bracket_income=$200,000; county_invariant","IRS 2026; SSA wage base $176,100 (announced Oct 2025); employee share only",200000,6.909
Haywood,$200K+,renter,property_tax,938.3,0.00469,renter_burden_income_invariant,"tax_rate=0.55/100 × rental_unit_value($170,600) [monthly_rent=$853 × 12 / cap_rate=0.06]",NCDOR FY2024-25 property tax rates; ACS 5-year 2023 via CensusReporter,200000,0.469
Haywood,$200K+,renter,sales_tax_local,630.0,0.00315,cex_tail_reliability_lower,"taxable_consumption=$28,000 × combined_rate=0.0700 + grocery=$11,500 × NC_food_rate=0.02",BLS CEX 2024 (Dec 2025 release) for consumption estimates; NCDOR county sales tax rates (effective 7/1/2024); NCGS §105-164.13B for food exemption treatment,200000,0.315
Haywood,$200K+,renter,sales_tax_state,1560.0,0.0078,cex_tail_reliability_lower,"taxable_consumption=$28,000 × combined_rate=0.0700 + grocery=$11,500 × NC_food_rate=0.02",BLS CEX 2024 (Dec 2025 release) for consumption estimates; NCDOR county sales tax rates (effective 7/1/2024); NCGS §105-164.13B for food exemption treatment,200000,0.78
Haywood,$200K+,renter,state_income_tax,7461.3,0.03731,ok,"max(0, income=$200,000 - std_deduction=$13,000) × NC_flat_rate=0.0399 = $187,000 × 0.0399 = $7,461.30",NCDOR / NCGS § 105-153.7; rate 3.99% confirmed May 2026,200000,3.731
Haywood,$25K,owner,federal_income_tax,375.0,0.015,county_invariant; eitc_sensitive_net_burden_may_be_zero_or_negative_for_some,"income=$25,000 × effective_rate=0.015 (national avg, income-tax-only, payroll excl.)","ITEP 'Who Pays Taxes in America in 2024' (April 2024), Figure 3; IRS Statistics of Income 2022 Table 1.4. Payroll taxes excluded per V1 spec — see methodology page.",25000,1.5
Haywood,$25K,owner,payroll_tax,1912.5,0.0765,ok,"employee_share_only: ss=6.2%×min(income,176,100) + medicare=1.45%×income; bracket_income=$25,000; county_invariant","IRS 2026; SSA wage base $176,100 (announced Oct 2025); employee share only",25000,7.65
Haywood,$25K,owner,property_tax,1052.17,0.04209,ok,"tax_rate=0.55/100 × county_median_home_value($265,700) × bracket_multiplier(0.72)",NCDOR FY2024-25 property tax rates; ACS 5-year 2023 via CensusReporter,25000,4.209
Haywood,$25K,owner,sales_tax_local,117.0,0.00468,cex_tail_reliability_lower,"taxable_consumption=$5,200 × combined_rate=0.0700 + grocery=$3,800 × NC_food_rate=0.02",BLS CEX 2024 (Dec 2025 release) for consumption estimates; NCDOR county sales tax rates (effective 7/1/2024); NCGS §105-164.13B for food exemption treatment,25000,0.468
Haywood,$25K,owner,sales_tax_state,323.0,0.01292,cex_tail_reliability_lower,"taxable_consumption=$5,200 × combined_rate=0.0700 + grocery=$3,800 × NC_food_rate=0.02",BLS CEX 2024 (Dec 2025 release) for consumption estimates; NCDOR county sales tax rates (effective 7/1/2024); NCGS §105-164.13B for food exemption treatment,25000,1.292
Haywood,$25K,owner,state_income_tax,478.8,0.01915,standard_deduction_assumption_most_impactful_here,"max(0, income=$25,000 - std_deduction=$13,000) × NC_flat_rate=0.0399 = $12,000 × 0.0399 = $478.80",NCDOR / NCGS § 105-153.7; rate 3.99% confirmed May 2026,25000,1.915
Haywood,$25K,renter,federal_income_tax,375.0,0.015,county_invariant; eitc_sensitive_net_burden_may_be_zero_or_negative_for_some,"income=$25,000 × effective_rate=0.015 (national avg, income-tax-only, payroll excl.)","ITEP 'Who Pays Taxes in America in 2024' (April 2024), Figure 3; IRS Statistics of Income 2022 Table 1.4. Payroll taxes excluded per V1 spec — see methodology page.",25000,1.5
Haywood,$25K,renter,payroll_tax,1912.5,0.0765,ok,"employee_share_only: ss=6.2%×min(income,176,100) + medicare=1.45%×income; bracket_income=$25,000; county_invariant","IRS 2026; SSA wage base $176,100 (announced Oct 2025); employee share only",25000,7.65
Haywood,$25K,renter,property_tax,938.3,0.03753,renter_burden_income_invariant,"tax_rate=0.55/100 × rental_unit_value($170,600) [monthly_rent=$853 × 12 / cap_rate=0.06]",NCDOR FY2024-25 property tax rates; ACS 5-year 2023 via CensusReporter,25000,3.753
Haywood,$25K,renter,sales_tax_local,117.0,0.00468,cex_tail_reliability_lower,"taxable_consumption=$5,200 × combined_rate=0.0700 + grocery=$3,800 × NC_food_rate=0.02",BLS CEX 2024 (Dec 2025 release) for consumption estimates; NCDOR county sales tax rates (effective 7/1/2024); NCGS §105-164.13B for food exemption treatment,25000,0.468
Haywood,$25K,renter,sales_tax_state,323.0,0.01292,cex_tail_reliability_lower,"taxable_consumption=$5,200 × combined_rate=0.0700 + grocery=$3,800 × NC_food_rate=0.02",BLS CEX 2024 (Dec 2025 release) for consumption estimates; NCDOR county sales tax rates (effective 7/1/2024); NCGS §105-164.13B for food exemption treatment,25000,1.292
Haywood,$25K,renter,state_income_tax,478.8,0.01915,standard_deduction_assumption_most_impactful_here,"max(0, income=$25,000 - std_deduction=$13,000) × NC_flat_rate=0.0399 = $12,000 × 0.0399 = $478.80",NCDOR / NCGS § 105-153.7; rate 3.99% confirmed May 2026,25000,1.915
Haywood,$50K,owner,federal_income_tax,3250.0,0.065,county_invariant,"income=$50,000 × effective_rate=0.065 (national avg, income-tax-only, payroll excl.)","ITEP 'Who Pays Taxes in America in 2024' (April 2024), Figure 3; IRS Statistics of Income 2022 Table 1.4. Payroll taxes excluded per V1 spec — see methodology page.",50000,6.5
Haywood,$50K,owner,payroll_tax,3825.0,0.0765,ok,"employee_share_only: ss=6.2%×min(income,176,100) + medicare=1.45%×income; bracket_income=$50,000; county_invariant","IRS 2026; SSA wage base $176,100 (announced Oct 2025); employee share only",50000,7.65
Haywood,$50K,owner,property_tax,1242.15,0.02484,ok,"tax_rate=0.55/100 × county_median_home_value($265,700) × bracket_multiplier(0.85)",NCDOR FY2024-25 property tax rates; ACS 5-year 2023 via CensusReporter,50000,2.484
Haywood,$50K,owner,sales_tax_local,204.75,0.00409,ok,"taxable_consumption=$9,100 × combined_rate=0.0700 + grocery=$5,200 × NC_food_rate=0.02",BLS CEX 2024 (Dec 2025 release) for consumption estimates; NCDOR county sales tax rates (effective 7/1/2024); NCGS §105-164.13B for food exemption treatment,50000,0.41
Haywood,$50K,owner,sales_tax_state,536.25,0.01073,ok,"taxable_consumption=$9,100 × combined_rate=0.0700 + grocery=$5,200 × NC_food_rate=0.02",BLS CEX 2024 (Dec 2025 release) for consumption estimates; NCDOR county sales tax rates (effective 7/1/2024); NCGS §105-164.13B for food exemption treatment,50000,1.072
Haywood,$50K,owner,state_income_tax,1476.3,0.02953,ok,"max(0, income=$50,000 - std_deduction=$13,000) × NC_flat_rate=0.0399 = $37,000 × 0.0399 = $1,476.30",NCDOR / NCGS § 105-153.7; rate 3.99% confirmed May 2026,50000,2.953
Haywood,$50K,renter,federal_income_tax,3250.0,0.065,county_invariant,"income=$50,000 × effective_rate=0.065 (national avg, income-tax-only, payroll excl.)","ITEP 'Who Pays Taxes in America in 2024' (April 2024), Figure 3; IRS Statistics of Income 2022 Table 1.4. Payroll taxes excluded per V1 spec — see methodology page.",50000,6.5
Haywood,$50K,renter,payroll_tax,3825.0,0.0765,ok,"employee_share_only: ss=6.2%×min(income,176,100) + medicare=1.45%×income; bracket_income=$50,000; county_invariant","IRS 2026; SSA wage base $176,100 (announced Oct 2025); employee share only",50000,7.65
Haywood,$50K,renter,property_tax,938.3,0.01877,ok,"tax_rate=0.55/100 × rental_unit_value($170,600) [monthly_rent=$853 × 12 / cap_rate=0.06]",NCDOR FY2024-25 property tax rates; ACS 5-year 2023 via CensusReporter,50000,1.877
Haywood,$50K,renter,sales_tax_local,204.75,0.00409,ok,"taxable_consumption=$9,100 × combined_rate=0.0700 + grocery=$5,200 × NC_food_rate=0.02",BLS CEX 2024 (Dec 2025 release) for consumption estimates; NCDOR county sales tax rates (effective 7/1/2024); NCGS §105-164.13B for food exemption treatment,50000,0.41
Haywood,$50K,renter,sales_tax_state,536.25,0.01073,ok,"taxable_consumption=$9,100 × combined_rate=0.0700 + grocery=$5,200 × NC_food_rate=0.02",BLS CEX 2024 (Dec 2025 release) for consumption estimates; NCDOR county sales tax rates (effective 7/1/2024); NCGS §105-164.13B for food exemption treatment,50000,1.072
Haywood,$50K,renter,state_income_tax,1476.3,0.02953,ok,"max(0, income=$50,000 - std_deduction=$13,000) × NC_flat_rate=0.0399 = $37,000 × 0.0399 = $1,476.30",NCDOR / NCGS § 105-153.7; rate 3.99% confirmed May 2026,50000,2.953
Henderson,$100K,owner,federal_income_tax,11500.0,0.115,county_invariant,"income=$100,000 × effective_rate=0.115 (national avg, income-tax-only, payroll excl.)","ITEP 'Who Pays Taxes in America in 2024' (April 2024), Figure 3; IRS Statistics of Income 2022 Table 1.4. Payroll taxes excluded per V1 spec — see methodology page.",100000,11.5
Henderson,$100K,owner,payroll_tax,7650.0,0.0765,ok,"employee_share_only: ss=6.2%×min(income,176,100) + medicare=1.45%×income; bracket_income=$100,000; county_invariant","IRS 2026; SSA wage base $176,100 (announced Oct 2025); employee share only",100000,7.65
Henderson,$100K,owner,property_tax,1338.53,0.01339,ok,"tax_rate=0.431/100 × county_median_home_value($313,700) × bracket_multiplier(0.99)",NCDOR FY2024-25 property tax rates; ACS 5-year 2023 via CensusReporter,100000,1.339
Henderson,$100K,owner,sales_tax_local,290.0,0.0029,ok,"taxable_consumption=$14,500 × combined_rate=0.0675 + grocery=$7,500 × NC_food_rate=0.02",BLS CEX 2024 (Dec 2025 release) for consumption estimates; NCDOR county sales tax rates (effective 7/1/2024); NCGS §105-164.13B for food exemption treatment,100000,0.29
Henderson,$100K,owner,sales_tax_state,838.75,0.00839,ok,"taxable_consumption=$14,500 × combined_rate=0.0675 + grocery=$7,500 × NC_food_rate=0.02",BLS CEX 2024 (Dec 2025 release) for consumption estimates; NCDOR county sales tax rates (effective 7/1/2024); NCGS §105-164.13B for food exemption treatment,100000,0.839
Henderson,$100K,owner,state_income_tax,3471.3,0.03471,ok,"max(0, income=$100,000 - std_deduction=$13,000) × NC_flat_rate=0.0399 = $87,000 × 0.0399 = $3,471.30",NCDOR / NCGS § 105-153.7; rate 3.99% confirmed May 2026,100000,3.471
Henderson,$100K,renter,federal_income_tax,11500.0,0.115,county_invariant,"income=$100,000 × effective_rate=0.115 (national avg, income-tax-only, payroll excl.)","ITEP 'Who Pays Taxes in America in 2024' (April 2024), Figure 3; IRS Statistics of Income 2022 Table 1.4. Payroll taxes excluded per V1 spec — see methodology page.",100000,11.5
Henderson,$100K,renter,payroll_tax,7650.0,0.0765,ok,"employee_share_only: ss=6.2%×min(income,176,100) + medicare=1.45%×income; bracket_income=$100,000; county_invariant","IRS 2026; SSA wage base $176,100 (announced Oct 2025); employee share only",100000,7.65
Henderson,$100K,renter,property_tax,910.27,0.0091,ok,"tax_rate=0.431/100 × rental_unit_value($211,200) [monthly_rent=$1056 × 12 / cap_rate=0.06]",NCDOR FY2024-25 property tax rates; ACS 5-year 2023 via CensusReporter,100000,0.91
Henderson,$100K,renter,sales_tax_local,290.0,0.0029,ok,"taxable_consumption=$14,500 × combined_rate=0.0675 + grocery=$7,500 × NC_food_rate=0.02",BLS CEX 2024 (Dec 2025 release) for consumption estimates; NCDOR county sales tax rates (effective 7/1/2024); NCGS §105-164.13B for food exemption treatment,100000,0.29
Henderson,$100K,renter,sales_tax_state,838.75,0.00839,ok,"taxable_consumption=$14,500 × combined_rate=0.0675 + grocery=$7,500 × NC_food_rate=0.02",BLS CEX 2024 (Dec 2025 release) for consumption estimates; NCDOR county sales tax rates (effective 7/1/2024); NCGS §105-164.13B for food exemption treatment,100000,0.839
Henderson,$100K,renter,state_income_tax,3471.3,0.03471,ok,"max(0, income=$100,000 - std_deduction=$13,000) × NC_flat_rate=0.0399 = $87,000 × 0.0399 = $3,471.30",NCDOR / NCGS § 105-153.7; rate 3.99% confirmed May 2026,100000,3.471
Henderson,$200K+,owner,federal_income_tax,37000.0,0.185,county_invariant; investment_income_not_modeled_may_understate,"income=$200,000 × effective_rate=0.185 (national avg, income-tax-only, payroll excl.)","ITEP 'Who Pays Taxes in America in 2024' (April 2024), Figure 3; IRS Statistics of Income 2022 Table 1.4. Payroll taxes excluded per V1 spec — see methodology page.",200000,18.5
Henderson,$200K+,owner,payroll_tax,13818.2,0.06909,ok,"employee_share_only: ss=6.2%×min(income,176,100) + medicare=1.45%×income; bracket_income=$200,000; county_invariant","IRS 2026; SSA wage base $176,100 (announced Oct 2025); employee share only",200000,6.909
Henderson,$200K+,owner,property_tax,2636.49,0.01318,ok,"tax_rate=0.431/100 × county_median_home_value($313,700) × bracket_multiplier(1.95)",NCDOR FY2024-25 property tax rates; ACS 5-year 2023 via CensusReporter,200000,1.318
Henderson,$200K+,owner,sales_tax_local,560.0,0.0028,cex_tail_reliability_lower,"taxable_consumption=$28,000 × combined_rate=0.0675 + grocery=$11,500 × NC_food_rate=0.02",BLS CEX 2024 (Dec 2025 release) for consumption estimates; NCDOR county sales tax rates (effective 7/1/2024); NCGS §105-164.13B for food exemption treatment,200000,0.28
Henderson,$200K+,owner,sales_tax_state,1560.0,0.0078,cex_tail_reliability_lower,"taxable_consumption=$28,000 × combined_rate=0.0675 + grocery=$11,500 × NC_food_rate=0.02",BLS CEX 2024 (Dec 2025 release) for consumption estimates; NCDOR county sales tax rates (effective 7/1/2024); NCGS §105-164.13B for food exemption treatment,200000,0.78
Henderson,$200K+,owner,state_income_tax,7461.3,0.03731,ok,"max(0, income=$200,000 - std_deduction=$13,000) × NC_flat_rate=0.0399 = $187,000 × 0.0399 = $7,461.30",NCDOR / NCGS § 105-153.7; rate 3.99% confirmed May 2026,200000,3.731
Henderson,$200K+,renter,federal_income_tax,37000.0,0.185,county_invariant; investment_income_not_modeled_may_understate,"income=$200,000 × effective_rate=0.185 (national avg, income-tax-only, payroll excl.)","ITEP 'Who Pays Taxes in America in 2024' (April 2024), Figure 3; IRS Statistics of Income 2022 Table 1.4. Payroll taxes excluded per V1 spec — see methodology page.",200000,18.5
